retn_code,usda_fdgrp,retn_desc,nutr_no,tagname,cooking_method,retention_factor_pct,source_date
3784,11,"VEG,OTHER,STEAMED",406,NIA,steamed,95,09/1975
3784,11,"VEG,OTHER,STEAMED",415,VITB6A,steamed,90,09/1975
3784,11,"VEG,OTHER,STEAMED",417,FOL,steamed,85,09/1975
3784,11,"VEG,OTHER,STEAMED",431,FOLAC,steamed,85,09/1975
3784,11,"VEG,OTHER,STEAMED",432,FOLFD,steamed,85,09/1975
3784,11,"VEG,OTHER,STEAMED",421,CHOLN,steamed,100,09/1975
3784,11,"VEG,OTHER,STEAMED",418,VITB12,steamed,100,09/1975
3784,11,"VEG,OTHER,STEAMED",318,,steamed,95,09/1975
3784,11,"VEG,OTHER,STEAMED",392,VITA_RAE,steamed,95,09/1975
3784,11,"VEG,OTHER,STEAMED",221,ALC,steamed,100,09/1975
3784,11,"VEG,OTHER,STEAMED",321,CARTB,steamed,95,09/1975
3784,11,"VEG,OTHER,STEAMED",322,CARTA,steamed,95,09/1975
3784,11,"VEG,OTHER,STEAMED",334,CRYPXB,steamed,95,09/1975
3784,11,"VEG,OTHER,STEAMED",337,LYCPN,steamed,95,09/1975
3784,11,"VEG,OTHER,STEAMED",338,,steamed,95,09/1975
3785,11,"VEG,OTHER,STIR FRY",301,CA,fried,100,09/1975
3785,11,"VEG,OTHER,STIR FRY",303,FE,fried,100,09/1975
3785,11,"VEG,OTHER,STIR FRY",304,MG,fried,100,09/1975
3785,11,"VEG,OTHER,STIR FRY",305,P,fried,100,09/1975
3785,11,"VEG,OTHER,STIR FRY",306,K,fried,100,09/1975
3785,11,"VEG,OTHER,STIR FRY",307,NA,fried,100,09/1975
3785,11,"VEG,OTHER,STIR FRY",309,ZN,fried,100,09/1975
3785,11,"VEG,OTHER,STIR FRY",312,CU,fried,100,09/1975
3785,11,"VEG,OTHER,STIR FRY",401,VITC,fried,85,09/1975
3785,11,"VEG,OTHER,STIR FRY",404,THIA,fried,90,09/1975
3785,11,"VEG,OTHER,STIR FRY",405,RIBF,fried,95,09/1975
3785,11,"VEG,OTHER,STIR FRY",406,NIA,fried,95,09/1975
3785,11,"VEG,OTHER,STIR FRY",415,VITB6A,fried,95,09/1975
3785,11,"VEG,OTHER,STIR FRY",417,FOL,fried,80,09/1975
3785,11,"VEG,OTHER,STIR FRY",431,FOLAC,fried,80,09/1975
3785,11,"VEG,OTHER,STIR FRY",432,FOLFD,fried,80,09/1975
3785,11,"VEG,OTHER,STIR FRY",421,CHOLN,fried,90,09/1975
3785,11,"VEG,OTHER,STIR FRY",418,VITB12,fried,100,09/1975
3785,11,"VEG,OTHER,STIR FRY",318,,fried,90,09/1975
3785,11,"VEG,OTHER,STIR FRY",392,VITA_RAE,fried,90,09/1975
3785,11,"VEG,OTHER,STIR FRY",221,ALC,fried,100,09/1975
3785,11,"VEG,OTHER,STIR FRY",321,CARTB,fried,90,09/1975
3785,11,"VEG,OTHER,STIR FRY",322,CARTA,fried,90,09/1975
3785,11,"VEG,OTHER,STIR FRY",334,CRYPXB,fried,90,09/1975
3785,11,"VEG,OTHER,STIR FRY",337,LYCPN,fried,90,09/1975
3785,11,"VEG,OTHER,STIR FRY",338,,fried,90,09/1975
3451,11,"VEG,ROOTS,ETC,BAKED",301,CA,baked,100,09/1975
3451,11,"VEG,ROOTS,ETC,BAKED",303,FE,baked,100,09/1975
3451,11,"VEG,ROOTS,ETC,BAKED",304,MG,baked,100,09/1975
3451,11,"VEG,ROOTS,ETC,BAKED",305,P,baked,100,09/1975
3451,11,"VEG,ROOTS,ETC,BAKED",306,K,baked,100,09/1975
3451,11,"VEG,ROOTS,ETC,BAKED",307,NA,baked,100,09/1975
3451,11,"VEG,ROOTS,ETC,BAKED",309,ZN,baked,100,09/1975
3451,11,"VEG,ROOTS,ETC,BAKED",312,CU,baked,100,09/1975
3451,11,"VEG,ROOTS,ETC,BAKED",401,VITC,baked,75,09/1975
3451,11,"VEG,ROOTS,ETC,BAKED",404,THIA,baked,90,09/1975
3451,11,"VEG,ROOTS,ETC,BAKED",405,RIBF,baked,95,09/1975
3451,11,"VEG,ROOTS,ETC,BAKED",406,NIA,baked,95,09/1975
3451,11,"VEG,ROOTS,ETC,BAKED",415,VITB6A,baked,95,09/1975
3451,11,"VEG,ROOTS,ETC,BAKED",417,FOL,baked,80,09/1975
3451,11,"VEG,ROOTS,ETC,BAKED",431,FOLAC,baked,80,09/1975
3451,11,"VEG,ROOTS,ETC,BAKED",432,FOLFD,baked,80,09/1975
3451,11,"VEG,ROOTS,ETC,BAKED",421,CHOLN,baked,100,09/1975
3451,11,"VEG,ROOTS,ETC,BAKED",418,VITB12,baked,100,09/1975
3451,11,"VEG,ROOTS,ETC,BAKED",318,,baked,95,09/1975
3451,11,"VEG,ROOTS,ETC,BAKED",392,VITA_RAE,baked,95,09/1975
3451,11,"VEG,ROOTS,ETC,BAKED",221,ALC,baked,100,09/1975
3451,11,"VEG,ROOTS,ETC,BAKED",321,CARTB,baked,95,09/1975
3451,11,"VEG,ROOTS,ETC,BAKED",322,CARTA,baked,95,09/1975
3451,11,"VEG,ROOTS,ETC,BAKED",334,CRYPXB,baked,95,09/1975
3451,11,"VEG,ROOTS,ETC,BAKED",337,LYCPN,baked,95,09/1975
3451,11,"VEG,ROOTS,ETC,BAKED",338,,baked,95,09/1975
3454,11,"VEG,ROOTS,ETC,BLD,DRAIND,LITTLE WTR",301,CA,,95,09/1975
3454,11,"VEG,ROOTS,ETC,BLD,DRAIND,LITTLE WTR",303,FE,,95,09/1975
3454,11,"VEG,ROOTS,ETC,BLD,DRAIND,LITTLE WTR",304,MG,,95,09/1975
3454,11,"VEG,ROOTS,ETC,BLD,DRAIND,LITTLE WTR",305,P,,90,09/1975
3454,11,"VEG,ROOTS,ETC,BLD,DRAIND,LITTLE WTR",306,K,,90,09/1975
3454,11,"VEG,ROOTS,ETC,BLD,DRAIND,LITTLE WTR",307,NA,,95,09/1975
3454,11,"VEG,ROOTS,ETC,BLD,DRAIND,LITTLE WTR",309,ZN,,95,09/1975
3454,11,"VEG,ROOTS,ETC,BLD,DRAIND,LITTLE WTR",312,CU,,95,09/1975
3454,11,"VEG,ROOTS,ETC,BLD,DRAIND,LITTLE WTR",401,VITC,,70,09/1975
3454,11,"VEG,ROOTS,ETC,BLD,DRAIND,LITTLE WTR",404,THIA,,85,09/1975
3454,11,"VEG,ROOTS,ETC,BLD,DRAIND,LITTLE WTR",405,RIBF,,95,09/1975
3454,11,"VEG,ROOTS,ETC,BLD,DRAIND,LITTLE WTR",406,NIA,,95,09/1975
3454,11,"VEG,ROOTS,ETC,BLD,DRAIND,LITTLE WTR",415,VITB6A,,95,09/1975
3454,11,"VEG,ROOTS,ETC,BLD,DRAIND,LITTLE WTR",417,FOL,,70,09/1975
3454,11,"VEG,ROOTS,ETC,BLD,DRAIND,LITTLE WTR",431,FOLAC,,70,09/1975
3454,11,"VEG,ROOTS,ETC,BLD,DRAIND,LITTLE WTR",432,FOLFD,,70,09/1975
3454,11,"VEG,ROOTS,ETC,BLD,DRAIND,LITTLE WTR",421,CHOLN,,100,09/1975
3454,11,"VEG,ROOTS,ETC,BLD,DRAIND,LITTLE WTR",418,VITB12,,100,09/1975
3454,11,"VEG,ROOTS,ETC,BLD,DRAIND,LITTLE WTR",318,,,90,09/1975
3454,11,"VEG,ROOTS,ETC,BLD,DRAIND,LITTLE WTR",392,VITA_RAE,,90,09/1975
3454,11,"VEG,ROOTS,ETC,BLD,DRAIND,LITTLE WTR",221,ALC,,100,09/1975
3454,11,"VEG,ROOTS,ETC,BLD,DRAIND,LITTLE WTR",321,CARTB,,90,09/1975
3454,11,"VEG,ROOTS,ETC,BLD,DRAIND,LITTLE WTR",322,CARTA,,90,09/1975
3454,11,"VEG,ROOTS,ETC,BLD,DRAIND,LITTLE WTR",334,CRYPXB,,90,09/1975
3454,11,"VEG,ROOTS,ETC,BLD,DRAIND,LITTLE WTR",337,LYCPN,,90,09/1975
3454,11,"VEG,ROOTS,ETC,BLD,DRAIND,LITTLE WTR",338,,,90,09/1975
3455,11,"VEG,ROOTS,ETC,BLD,DRAIND,WTR COVER",301,CA,,95,09/1975
3455,11,"VEG,ROOTS,ETC,BLD,DRAIND,WTR COVER",303,FE,,95,09/1975
3455,11,"VEG,ROOTS,ETC,BLD,DRAIND,WTR COVER",304,MG,,95,09/1975
3455,11,"VEG,ROOTS,ETC,BLD,DRAIND,WTR COVER",305,P,,90,09/1975
3455,11,"VEG,ROOTS,ETC,BLD,DRAIND,WTR COVER",306,K,,90,09/1975
3455,11,"VEG,ROOTS,ETC,BLD,DRAIND,WTR COVER",307,NA,,95,09/1975
3455,11,"VEG,ROOTS,ETC,BLD,DRAIND,WTR COVER",309,ZN,,95,09/1975
3455,11,"VEG,ROOTS,ETC,BLD,DRAIND,WTR COVER",312,CU,,95,09/1975
3455,11,"VEG,ROOTS,ETC,BLD,DRAIND,WTR COVER",401,VITC,,65,09/1975
3455,11,"VEG,ROOTS,ETC,BLD,DRAIND,WTR COVER",404,THIA,,80,09/1975
3455,11,"VEG,ROOTS,ETC,BLD,DRAIND,WTR COVER",405,RIBF,,90,09/1975
3455,11,"VEG,ROOTS,ETC,BLD,DRAIND,WTR COVER",406,NIA,,90,09/1975
3455,11,"VEG,ROOTS,ETC,BLD,DRAIND,WTR COVER",415,VITB6A,,90,09/1975
3455,11,"VEG,ROOTS,ETC,BLD,DRAIND,WTR COVER",417,FOL,,65,09/1975
3455,11,"VEG,ROOTS,ETC,BLD,DRAIND,WTR COVER",431,FOLAC,,65,09/1975
3455,11,"VEG,ROOTS,ETC,BLD,DRAIND,WTR COVER",432,FOLFD,,65,09/1975
3455,11,"VEG,ROOTS,ETC,BLD,DRAIND,WTR COVER",421,CHOLN,,100,09/1975
3455,11,"VEG,ROOTS,ETC,BLD,DRAIND,WTR COVER",418,VITB12,,100,09/1975
3455,11,"VEG,ROOTS,ETC,BLD,DRAIND,WTR COVER",318,,,90,09/1975
3455,11,"VEG,ROOTS,ETC,BLD,DRAIND,WTR COVER",392,VITA_RAE,,90,09/1975
3455,11,"VEG,ROOTS,ETC,BLD,DRAIND,WTR COVER",221,ALC,,100,09/1975
3455,11,"VEG,ROOTS,ETC,BLD,DRAIND,WTR COVER",321,CARTB,,90,09/1975
3455,11,"VEG,ROOTS,ETC,BLD,DRAIND,WTR COVER",322,CARTA,,90,09/1975
3455,11,"VEG,ROOTS,ETC,BLD,DRAIND,WTR COVER",334,CRYPXB,,90,09/1975
3455,11,"VEG,ROOTS,ETC,BLD,DRAIND,WTR COVER",337,LYCPN,,90,09/1975
3455,11,"VEG,ROOTS,ETC,BLD,DRAIND,WTR COVER",338,,,90,09/1975
3456,11,"VEG,ROOTS,ETC,BOILED,WATER USED",301,CA,boiled,100,09/1975
3456,11,"VEG,ROOTS,ETC,BOILED,WATER USED",303,FE,boiled,100,09/1975
3456,11,"VEG,ROOTS,ETC,BOILED,WATER USED",304,MG,boiled,100,09/1975
3456,11,"VEG,ROOTS,ETC,BOILED,WATER USED",305,P,boiled,100,09/1975
3456,11,"VEG,ROOTS,ETC,BOILED,WATER USED",306,K,boiled,100,09/1975
3456,11,"VEG,ROOTS,ETC,BOILED,WATER USED",307,NA,boiled,100,09/1975
3456,11,"VEG,ROOTS,ETC,BOILED,WATER USED",309,ZN,boiled,100,09/1975
3456,11,"VEG,ROOTS,ETC,BOILED,WATER USED",312,CU,boiled,100,09/1975
3456,11,"VEG,ROOTS,ETC,BOILED,WATER USED",401,VITC,boiled,75,09/1975
3456,11,"VEG,ROOTS,ETC,BOILED,WATER USED",404,THIA,boiled,90,09/1975
3456,11,"VEG,ROOTS,ETC,BOILED,WATER USED",405,RIBF,boiled,95,09/1975
3456,11,"VEG,ROOTS,ETC,BOILED,WATER USED",406,NIA,boiled,95,09/1975
3456,11,"VEG,ROOTS,ETC,BOILED,WATER USED",415,VITB6A,boiled,95,09/1975
3456,11,"VEG,ROOTS,ETC,BOILED,WATER USED",417,FOL,boiled,80,09/1975
3456,11,"VEG,ROOTS,ETC,BOILED,WATER USED",431,FOLAC,boiled,80,09/1975
3456,11,"VEG,ROOTS,ETC,BOILED,WATER USED",432,FOLFD,boiled,80,09/1975
3456,11,"VEG,ROOTS,ETC,BOILED,WATER USED",421,CHOLN,boiled,100,09/1975
3456,11,"VEG,ROOTS,ETC,BOILED,WATER USED",418,VITB12,boiled,100,09/1975
3456,11,"VEG,ROOTS,ETC,BOILED,WATER USED",318,,boiled,90,09/1975
3456,11,"VEG,ROOTS,ETC,BOILED,WATER USED",392,VITA_RAE,boiled,90,09/1975
3456,11,"VEG,ROOTS,ETC,BOILED,WATER USED",221,ALC,boiled,100,09/1975
3456,11,"VEG,ROOTS,ETC,BOILED,WATER USED",321,CARTB,boiled,90,09/1975
3456,11,"VEG,ROOTS,ETC,BOILED,WATER USED",322,CARTA,boiled,90,09/1975
3456,11,"VEG,ROOTS,ETC,BOILED,WATER USED",334,CRYPXB,boiled,90,09/1975
3456,11,"VEG,ROOTS,ETC,BOILED,WATER USED",337,LYCPN,boiled,90,09/1975
3456,11,"VEG,ROOTS,ETC,BOILED,WATER USED",338,,boiled,90,09/1975
3469,11,"VEG,ROOTS,ETC,CKD FROM FRZN,DRAINED",301,CA,cooked,95,09/1975
3469,11,"VEG,ROOTS,ETC,CKD FROM FRZN,DRAINED",303,FE,cooked,95,09/1975
3469,11,"VEG,ROOTS,ETC,CKD FROM FRZN,DRAINED",304,MG,cooked,95,09/1975
3469,11,"VEG,ROOTS,ETC,CKD FROM FRZN,DRAINED",305,P,cooked,90,09/1975
3469,11,"VEG,ROOTS,ETC,CKD FROM FRZN,DRAINED",306,K,cooked,90,09/1975
3469,11,"VEG,ROOTS,ETC,CKD FROM FRZN,DRAINED",307,NA,cooked,95,09/1975
3469,11,"VEG,ROOTS,ETC,CKD FROM FRZN,DRAINED",309,ZN,cooked,95,09/1975
3469,11,"VEG,ROOTS,ETC,CKD FROM FRZN,DRAINED",312,CU,cooked,95,09/1975
3469,11,"VEG,ROOTS,ETC,CKD FROM FRZN,DRAINED",401,VITC,cooked,70,09/1975
3469,11,"VEG,ROOTS,ETC,CKD FROM FRZN,DRAINED",404,THIA,cooked,90,09/1975
3469,11,"VEG,ROOTS,ETC,CKD FROM FRZN,DRAINED",405,RIBF,cooked,95,09/1975
3469,11,"VEG,ROOTS,ETC,CKD FROM FRZN,DRAINED",406,NIA,cooked,95,09/1975
3469,11,"VEG,ROOTS,ETC,CKD FROM FRZN,DRAINED",415,VITB6A,cooked,95,09/1975
3469,11,"VEG,ROOTS,ETC,CKD FROM FRZN,DRAINED",417,FOL,cooked,70,09/1975
3469,11,"VEG,ROOTS,ETC,CKD FROM FRZN,DRAINED",431,FOLAC,cooked,70,09/1975
3469,11,"VEG,ROOTS,ETC,CKD FROM FRZN,DRAINED",432,FOLFD,cooked,70,09/1975
3469,11,"VEG,ROOTS,ETC,CKD FROM FRZN,DRAINED",421,CHOLN,cooked,100,09/1975
3469,11,"VEG,ROOTS,ETC,CKD FROM FRZN,DRAINED",418,VITB12,cooked,100,09/1975
3469,11,"VEG,ROOTS,ETC,CKD FROM FRZN,DRAINED",318,,cooked,90,09/1975
3469,11,"VEG,ROOTS,ETC,CKD FROM FRZN,DRAINED",392,VITA_RAE,cooked,90,09/1975
3469,11,"VEG,ROOTS,ETC,CKD FROM FRZN,DRAINED",221,ALC,cooked,100,09/1975
3469,11,"VEG,ROOTS,ETC,CKD FROM FRZN,DRAINED",321,CARTB,cooked,90,09/1975
3469,11,"VEG,ROOTS,ETC,CKD FROM FRZN,DRAINED",322,CARTA,cooked,90,09/1975
3469,11,"VEG,ROOTS,ETC,CKD FROM FRZN,DRAINED",334,CRYPXB,cooked,90,09/1975
3469,11,"VEG,ROOTS,ETC,CKD FROM FRZN,DRAINED",337,LYCPN,cooked,90,09/1975
3469,11,"VEG,ROOTS,ETC,CKD FROM FRZN,DRAINED",338,,cooked,90,09/1975
3468,11,"VEG,ROOTS,ETC,REHEATED",301,CA,reheated,100,09/1975
3468,11,"VEG,ROOTS,ETC,REHEATED",303,FE,reheated,100,09/1975
3468,11,"VEG,ROOTS,ETC,REHEATED",304,MG,reheated,100,09/1975
3468,11,"VEG,ROOTS,ETC,REHEATED",305,P,reheated,100,09/1975
3468,11,"VEG,ROOTS,ETC,REHEATED",306,K,reheated,100,09/1975
3468,11,"VEG,ROOTS,ETC,REHEATED",307,NA,reheated,100,09/1975
3468,11,"VEG,ROOTS,ETC,REHEATED",309,ZN,reheated,100,09/1975
3468,11,"VEG,ROOTS,ETC,REHEATED",312,CU,reheated,100,09/1975
3468,11,"VEG,ROOTS,ETC,REHEATED",401,VITC,reheated,95,09/1975
3468,11,"VEG,ROOTS,ETC,REHEATED",404,THIA,reheated,95,09/1975
3468,11,"VEG,ROOTS,ETC,REHEATED",405,RIBF,reheated,100,09/1975
3468,11,"VEG,ROOTS,ETC,REHEATED",406,NIA,reheated,100,09/1975
3468,11,"VEG,ROOTS,ETC,REHEATED",415,VITB6A,reheated,100,09/1975
3468,11,"VEG,ROOTS,ETC,REHEATED",417,FOL,reheated,95,09/1975
3468,11,"VEG,ROOTS,ETC,REHEATED",431,FOLAC,reheated,95,09/1975
3468,11,"VEG,ROOTS,ETC,REHEATED",432,FOLFD,reheated,95,09/1975
3468,11,"VEG,ROOTS,ETC,REHEATED",421,CHOLN,reheated,100,09/1975
3468,11,"VEG,ROOTS,ETC,REHEATED",418,VITB12,reheated,100,09/1975
3468,11,"VEG,ROOTS,ETC,REHEATED",318,,reheated,100,09/1975
3468,11,"VEG,ROOTS,ETC,REHEATED",392,VITA_RAE,reheated,100,09/1975
3468,11,"VEG,ROOTS,ETC,REHEATED",221,ALC,reheated,100,09/1975
3468,11,"VEG,ROOTS,ETC,REHEATED",321,CARTB,reheated,100,09/1975
3468,11,"VEG,ROOTS,ETC,REHEATED",322,CARTA,reheated,100,09/1975
3468,11,"VEG,ROOTS,ETC,REHEATED",334,CRYPXB,reheated,100,09/1975
3468,11,"VEG,ROOTS,ETC,REHEATED",337,LYCPN,reheated,100,09/1975
3468,11,"VEG,ROOTS,ETC,REHEATED",338,,reheated,100,09/1975
3460,11,"VEG,ROOTS,ETC,SAUTEED",301,CA,fried,100,09/1975
3460,11,"VEG,ROOTS,ETC,SAUTEED",303,FE,fried,100,09/1975
3460,11,"VEG,ROOTS,ETC,SAUTEED",304,MG,fried,100,09/1975
3460,11,"VEG,ROOTS,ETC,SAUTEED",305,P,fried,100,09/1975
3460,11,"VEG,ROOTS,ETC,SAUTEED",306,K,fried,100,09/1975
3460,11,"VEG,ROOTS,ETC,SAUTEED",307,NA,fried,100,09/1975
3460,11,"VEG,ROOTS,ETC,SAUTEED",309,ZN,fried,100,09/1975
3460,11,"VEG,ROOTS,ETC,SAUTEED",312,CU,fried,100,09/1975
3460,11,"VEG,ROOTS,ETC,SAUTEED",401,VITC,fried,75,09/1975
3460,11,"VEG,ROOTS,ETC,SAUTEED",404,THIA,fried,85,09/1975
3460,11,"VEG,ROOTS,ETC,SAUTEED",405,RIBF,fried,95,09/1975
3460,11,"VEG,ROOTS,ETC,SAUTEED",406,NIA,fried,95,09/1975
3460,11,"VEG,ROOTS,ETC,SAUTEED",415,VITB6A,fried,95,09/1975
3460,11,"VEG,ROOTS,ETC,SAUTEED",417,FOL,fried,70,09/1975
3460,11,"VEG,ROOTS,ETC,SAUTEED",431,FOLAC,fried,70,09/1975
3460,11,"VEG,ROOTS,ETC,SAUTEED",432,FOLFD,fried,70,09/1975
3460,11,"VEG,ROOTS,ETC,SAUTEED",421,CHOLN,fried,100,09/1975
3460,11,"VEG,ROOTS,ETC,SAUTEED",418,VITB12,fried,100,09/1975
3460,11,"VEG,ROOTS,ETC,SAUTEED",318,,fried,85,09/1975
3460,11,"VEG,ROOTS,ETC,SAUTEED",392,VITA_RAE,fried,85,09/1975
3460,11,"VEG,ROOTS,ETC,SAUTEED",221,ALC,fried,100,09/1975
3460,11,"VEG,ROOTS,ETC,SAUTEED",321,CARTB,fried,85,09/1975
3460,11,"VEG,ROOTS,ETC,SAUTEED",322,CARTA,fried,85,09/1975
3460,11,"VEG,ROOTS,ETC,SAUTEED",334,CRYPXB,fried,85,09/1975
3460,11,"VEG,ROOTS,ETC,SAUTEED",337,LYCPN,fried,85,09/1975
3460,11,"VEG,ROOTS,ETC,SAUTEED",338,,fried,85,09/1975
3464,11,"VEG,ROOTS,ETC,STEAMED",301,CA,steamed,100,09/1975
3464,11,"VEG,ROOTS,ETC,STEAMED",303,FE,steamed,100,09/1975
3464,11,"VEG,ROOTS,ETC,STEAMED",304,MG,steamed,100,09/1975
3464,11,"VEG,ROOTS,ETC,STEAMED",305,P,steamed,100,09/1975
3464,11,"VEG,ROOTS,ETC,STEAMED",306,K,steamed,100,09/1975
3464,11,"VEG,ROOTS,ETC,STEAMED",307,NA,steamed,100,09/1975
3464,11,"VEG,ROOTS,ETC,STEAMED",309,ZN,steamed,100,09/1975
3464,11,"VEG,ROOTS,ETC,STEAMED",312,CU,steamed,100,09/1975
3464,11,"VEG,ROOTS,ETC,STEAMED",401,VITC,steamed,75,09/1975
3464,11,"VEG,ROOTS,ETC,STEAMED",404,THIA,steamed,90,09/1975
3464,11,"VEG,ROOTS,ETC,STEAMED",405,RIBF,steamed,95,09/1975
3464,11,"VEG,ROOTS,ETC,STEAMED",406,NIA,steamed,95,09/1975
3464,11,"VEG,ROOTS,ETC,STEAMED",415,VITB6A,steamed,95,09/1975
3464,11,"VEG,ROOTS,ETC,STEAMED",417,FOL,steamed,80,09/1975
3464,11,"VEG,ROOTS,ETC,STEAMED",431,FOLAC,steamed,80,09/1975
3464,11,"VEG,ROOTS,ETC,STEAMED",432,FOLFD,steamed,80,09/1975
3464,11,"VEG,ROOTS,ETC,STEAMED",421,CHOLN,steamed,100,09/1975
3464,11,"VEG,ROOTS,ETC,STEAMED",418,VITB12,steamed,100,09/1975
3464,11,"VEG,ROOTS,ETC,STEAMED",318,,steamed,90,09/1975
3464,11,"VEG,ROOTS,ETC,STEAMED",392,VITA_RAE,steamed,90,09/1975
3464,11,"VEG,ROOTS,ETC,STEAMED",221,ALC,steamed,100,09/1975
3464,11,"VEG,ROOTS,ETC,STEAMED",321,CARTB,steamed,90,09/1975
3464,11,"VEG,ROOTS,ETC,STEAMED",322,CARTA,steamed,90,09/1975
3464,11,"VEG,ROOTS,ETC,STEAMED",334,CRYPXB,steamed,90,09/1975
3464,11,"VEG,ROOTS,ETC,STEAMED",337,LYCPN,steamed,90,09/1975
3464,11,"VEG,ROOTS,ETC,STEAMED",338,,steamed,90,09/1975
3465,11,"VEG,ROOTS,ETC,STIR FRY",301,CA,fried,100,09/1975
3465,11,"VEG,ROOTS,ETC,STIR FRY",303,FE,fried,100,09/1975
3465,11,"VEG,ROOTS,ETC,STIR FRY",304,MG,fried,100,09/1975
3465,11,"VEG,ROOTS,ETC,STIR FRY",305,P,fried,100,09/1975
3465,11,"VEG,ROOTS,ETC,STIR FRY",306,K,fried,100,09/1975
3465,11,"VEG,ROOTS,ETC,STIR FRY",307,NA,fried,100,09/1975
3465,11,"VEG,ROOTS,ETC,STIR FRY",309,ZN,fried,100,09/1975
3465,11,"VEG,ROOTS,ETC,STIR FRY",312,CU,fried,100,09/1975
3465,11,"VEG,ROOTS,ETC,STIR FRY",401,VITC,fried,80,09/1975
3465,11,"VEG,ROOTS,ETC,STIR FRY",404,THIA,fried,90,09/1975
3465,11,"VEG,ROOTS,ETC,STIR FRY",405,RIBF,fried,95,09/1975
3465,11,"VEG,ROOTS,ETC,STIR FRY",406,NIA,fried,95,09/1975
3465,11,"VEG,ROOTS,ETC,STIR FRY",415,VITB6A,fried,95,09/1975
3465,11,"VEG,ROOTS,ETC,STIR FRY",417,FOL,fried,80,09/1975
3465,11,"VEG,ROOTS,ETC,STIR FRY",431,FOLAC,fried,80,09/1975
3465,11,"VEG,ROOTS,ETC,STIR FRY",432,FOLFD,fried,80,09/1975
3465,11,"VEG,ROOTS,ETC,STIR FRY",421,CHOLN,fried,100,09/1975
3465,11,"VEG,ROOTS,ETC,STIR FRY",418,VITB12,fried,100,09/1975
3465,11,"VEG,ROOTS,ETC,STIR FRY",318,,fried,90,09/1975
3465,11,"VEG,ROOTS,ETC,STIR FRY",392,VITA_RAE,fried,90,09/1975
3465,11,"VEG,ROOTS,ETC,STIR FRY",221,ALC,fried,100,09/1975
3465,11,"VEG,ROOTS,ETC,STIR FRY",321,CARTB,fried,90,09/1975
3465,11,"VEG,ROOTS,ETC,STIR FRY",322,CARTA,fried,90,09/1975
3465,11,"VEG,ROOTS,ETC,STIR FRY",334,CRYPXB,fried,90,09/1975
3465,11,"VEG,ROOTS,ETC,STIR FRY",337,LYCPN,fried,90,09/1975
3465,11,"VEG,ROOTS,ETC,STIR FRY",338,,fried,90,09/1975
2201,12,"NUTS,BAKED,W/DRIPPINGS",301,CA,baked,100,09/1975
2201,12,"NUTS,BAKED,W/DRIPPINGS",303,FE,baked,100,09/1975
2201,12,"NUTS,BAKED,W/DRIPPINGS",304,MG,baked,100,09/1975
2201,12,"NUTS,BAKED,W/DRIPPINGS",305,P,baked,100,09/1975
2201,12,"NUTS,BAKED,W/DRIPPINGS",306,K,baked,100,09/1975
2201,12,"NUTS,BAKED,W/DRIPPINGS",307,NA,baked,100,09/1975
2201,12,"NUTS,BAKED,W/DRIPPINGS",309,ZN,baked,100,09/1975
2201,12,"NUTS,BAKED,W/DRIPPINGS",312,CU,baked,100,09/1975
2201,12,"NUTS,BAKED,W/DRIPPINGS",401,VITC,baked,80,09/1975
2201,12,"NUTS,BAKED,W/DRIPPINGS",404,THIA,baked,85,09/1975
2201,12,"NUTS,BAKED,W/DRIPPINGS",405,RIBF,baked,95,09/1975
2201,12,"NUTS,BAKED,W/DRIPPINGS",406,NIA,baked,95,09/1975
2201,12,"NUTS,BAKED,W/DRIPPINGS",415,VITB6A,baked,95,09/1975
2201,12,"NUTS,BAKED,W/DRIPPINGS",417,FOL,baked,80,09/1975
2201,12,"NUTS,BAKED,W/DRIPPINGS",431,FOLAC,baked,80,09/1975
2201,12,"NUTS,BAKED,W/DRIPPINGS",432,FOLFD,baked,80,09/1975
2201,12,"NUTS,BAKED,W/DRIPPINGS",421,CHOLN,baked,100,09/1975
2201,12,"NUTS,BAKED,W/DRIPPINGS",418,VITB12,baked,100,09/1975
2201,12,"NUTS,BAKED,W/DRIPPINGS",318,,baked,95,09/1975
2201,12,"NUTS,BAKED,W/DRIPPINGS",392,VITA_RAE,baked,95,09/1975
2201,12,"NUTS,BAKED,W/DRIPPINGS",221,ALC,baked,100,09/1975
2201,12,"NUTS,BAKED,W/DRIPPINGS",321,CARTB,baked,95,09/1975
2201,12,"NUTS,BAKED,W/DRIPPINGS",322,CARTA,baked,95,09/1975
2201,12,"NUTS,BAKED,W/DRIPPINGS",334,CRYPXB,baked,95,09/1975
2201,12,"NUTS,BAKED,W/DRIPPINGS",337,LYCPN,baked,95,09/1975
2201,12,"NUTS,BAKED,W/DRIPPINGS",338,,baked,95,09/1975
2204,12,"NUTS,BOILED,W/DRIPPINGS",301,CA,boiled,100,09/1975
2204,12,"NUTS,BOILED,W/DRIPPINGS",303,FE,boiled,100,09/1975
2204,12,"NUTS,BOILED,W/DRIPPINGS",304,MG,boiled,100,09/1975
2204,12,"NUTS,BOILED,W/DRIPPINGS",305,P,boiled,100,09/1975
2204,12,"NUTS,BOILED,W/DRIPPINGS",306,K,boiled,100,09/1975
2204,12,"NUTS,BOILED,W/DRIPPINGS",307,NA,boiled,100,09/1975
2204,12,"NUTS,BOILED,W/DRIPPINGS",309,ZN,boiled,100,09/1975
